position,person,personID,start,end,gender,DOB,DOD,image,enwiki
Member of the House of Representatives of the Philippines,Mercedes Cagas,Q66776985,2016-06-30,2019-06-30,female,,,,
Member of the House of Representatives of the Philippines,Peter John Calderon,Q66776986,2016-06-30,2019-06-30,male,1961-03-27,,HoR Official Portrait Peter John Calderon.jpg,Peter John Calderon
Member of the House of Representatives of the Philippines,Wilfredo Caminero,Q66776988,2016-06-30,2019-06-30,male,1954-10-12,,HoR Official Portrait Wilfredo Caminero.jpg,Wilfredo Caminero
Member of the House of Representatives of the Philippines,Luis Campos Jr.,Q66776990,2016-06-30,2019-06-30,,,,,
Member of the House of Representatives of the Philippines,Sabiniano Canama,Q66776991,2016-06-30,2019-06-30,,,,,
Member of the House of Representatives of the Philippines,France Castro,Q66776994,2016-06-30,2019-06-30,female,1966,,,France Castro
Member of the House of Representatives of the Philippines,Ma. Theresa Collantes,Q66776998,2016-06-30,2019-06-30,female,,,,
Member of the House of Representatives of the Philippines,Leo Rafael Cueva,Q66777000,2016-06-30,2019-06-30,,,,,
Member of the House of Representatives of the Philippines,Manuel Jose Dalipe,Q66777004,2016-06-30,2019-06-30,male,,,,
Member of the House of Representatives of the Philippines,Cheryl Deloso-Montalla,Q66777009,2016-06-30,2019-06-30,female,,,,
Member of the House of Representatives of the Philippines,Mohamad Khalid Dimaporo,Q66777010,2016-06-30,2019-06-30,male,,,,
Member of the House of Representatives of the Philippines,Sarah Jane Elago,Q66777017,2016-06-30,2019-06-30,female,1990-10-18,,HoR Official Portrait Sarah Jane Elago.jpg,Sarah Elago
Member of the House of Representatives of the Philippines,Edgar Erice,Q66777018,2016-06-30,2019-06-30,,,,,
Member of the House of Representatives of the Philippines,Sandra Eriguel,Q66777019,2016-06-30,2019-06-30,,,,,
Member of the House of Representatives of the Philippines,Evelina Escudero,Q66777021,2016-06-30,2019-06-30,,,,,
Member of the House of Representatives of the Philippines,Ciriaco Calalang,Q56703266,2018-01-20,2018-09-23,male,1951,2018-09-23,,Ciriaco Calalang
Member of the House of Representatives of the Philippines,Paul P. Hernandez,Q57127946,2018-10-03,2019-06-30,male,,,,
Member of the House of Representatives of the Philippines,Romeo Jalosjos Jr.,Q104839501,2019-06-30,,male,1971-11-04,,,Romeo Jalosjos Jr.
Member of the House of Representatives of the Philippines,Lucy Torres-Gomez,Q11845136,2019-06-30,,female,1974-12-11,,Chairperson Rep. Lucy Torres-Gomez (cropped).jpg,Lucy Torres-Gomez
Member of the House of Representatives of the Philippines,Esmael Mangudadatu,Q126116,2019-06-30,,male,1968-08-15,,Maguindanao Gov. Toto Mangudadatu (cropped).jpg,Esmael Mangudadatu
Member of the House of Representatives of the Philippines,Abdullah Dimaporo,Q12961079,2019-06-30,,male,,,,
Member of the House of Representatives of the Philippines,Alfonso Umali Jr.,Q12961333,2019-06-30,,male,,,,
Member of the House of Representatives of the Philippines,Alfredo Garbin Jr.,Q12961335,2019-06-30,,male,,,,
Member of the House of Representatives of the Philippines,Bernadette Herrera-Dy,Q12962114,2019-06-30,,female,,,,
Member of the House of Representatives of the Philippines,Carlito Marquez,Q12962515,2019-06-30,,male,1942-07-21,,Marquez Carlito Samson.png,Carlito Marquez
Member of the House of Representatives of the Philippines,Charlie Cojuangco,Q12962523,2019-06-30,2022-02-22,male,1963-04-14,2022-02-22,,
Member of the House of Representatives of the Philippines,Eleandro Jesus Madrona,Q12963623,2019-06-30,,female,,,,
Member of the House of Representatives of the Philippines,Faustino Michael Carlos Dy III,Q12963917,2019-06-30,,male,,,,
Member of the House of Representatives of the Philippines,John Rey Tiangco,Q12965382,2019-06-30,,male,1972-11-21,,HoR Official Portrait John Reynald Tiangco.jpg,John Rey Tiangco
Member of the House of Representatives of the Philippines,Jose Ong Jr.,Q12965442,2019-06-30,,male,,,,
Member of the House of Representatives of the Philippines,Junie Cua,Q12965590,2019-06-30,,,,,,
Member of the House of Representatives of the Philippines,Michael John Duavit,Q12968065,2019-06-30,,male,1970-02-20,,,
Member of the House of Representatives of the Philippines,Nestor Fongwan,Q12968602,2019-06-30,2019-12-18,male,,2019-12-18,,
Member of the House of Representatives of the Philippines,Paul Daza,Q12969340,2019-06-30,,male,,,,
Member of the House of Representatives of the Philippines,Raymond Democrito Mendoza,Q12969824,2019-06-30,,male,,,,
Member of the House of Representatives of the Philippines,Rodante Marcoleta,Q12970071,2019-06-30,,male,1953-07-29,,,Rodante Marcoleta
Member of the House of Representatives of the Philippines,Rodolfo B. Albano,Q12970075,2019-06-30,2019-11-05,male,1934-03-27,2019-11-05,,
Member of the House of Representatives of the Philippines,Romeo Jalosjos Jr.,Q12970110,2019-06-30,,male,,,,
Member of the House of Representatives of the Philippines,Ronaldo Zamora,Q12970122,2019-06-30,,male,1944-12-04,,Ronaldo Zamora (cropped).jpg,Ronaldo Zamora
Member of the House of Representatives of the Philippines,Solomon Chungalao,Q12971191,2019-06-30,,male,,,,
Member of the House of Representatives of the Philippines,Victor Yap,Q12972409,2019-06-30,,male,,,,
Member of the House of Representatives of the Philippines,Yul Servo,Q12972881,2019-06-30,,male,1980,,,Yul Servo
Member of the House of Representatives of the Philippines,Joet Garcia,Q150054,2019-06-30,,male,1971-11-12,,Congressman Jose Enrique S. Garcia III (cropped).jpg,Joet Garcia
Member of the House of Representatives of the Philippines,Sol Aragones,Q16149679,2019-06-30,,female,1977-11-06,,HoR Official Portrait Sol Aragones.jpg,Sol Aragones
Member of the House of Representatives of the Philippines,Erico Aristotle Aumentado,Q16150268,2019-06-30,,male,1977-12-29,,ArisAumentado.png,Erico Aristotle Aumentado
Member of the House of Representatives of the Philippines,Jose I. Tejada,Q16192880,2019-06-30,,male,1958-06-10,,HoR Official Portrait Jose Tejada.jpg,Jose Tejada
Member of the House of Representatives of the Philippines,Raneo Abu,Q16197189,2019-06-30,,male,1967,,HoR Official Portrait Raneo Abu.jpg,Raneo Abu
Member of the House of Representatives of the Philippines,Precious Hipolito,Q16209071,2019-06-30,,female,1978-07-01,,HoR Official Portrait Precious Hipolito Castelo.jpg,Precious Hipolito
Member of the House of Representatives of the Philippines,Mikee Romero,Q16935127,2019-06-30,,male,1971-03-21,,Rep. Mikee Romero (18th Congress PH).jpg,Mikee Romero
Member of the House of Representatives of the Philippines,Genaro Alvarez Jr.,Q17370909,2019-06-30,,,,,,
Member of the House of Representatives of the Philippines,Angelica Amante-Matba,Q17370922,2019-06-30,,female,1970-04-16,,Ma. Angelica Rosedell Amante-Matba - 2017 (cropped).jpg,Angelica Amante
Member of the House of Representatives of the Philippines,Wilfrido Mark Enverga,Q17371046,2019-06-30,,,,,,
Member of the House of Representatives of the Philippines,Luis Ferrer IV,Q17371068,2019-06-30,,male,,,,
Member of the House of Representatives of the Philippines,Aurelio Gonzales Jr.,Q17371085,2019-06-30,,male,1964-10-27,,"Rep. Aurelio Gonzales, Jr. (18th Congress PH).jpg",Aurelio Gonzales Jr.
Member of the House of Representatives of the Philippines,Ann Hofer,Q17371094,2019-06-30,,female,1967-06-03,,Rep. Ann K. Hofer.jpg,Dulce Ann Hofer
Member of the House of Representatives of the Philippines,Florencio Noel,Q17371200,2019-06-30,,male,,,,
Member of the House of Representatives of the Philippines,Martin Romualdez,Q17371261,2019-06-30,,male,1963-11-14,,Rep. Ferdinand Romualdez (18th Congress PH).jpg,Martin Romualdez
Member of the House of Representatives of the Philippines,Roman Romulo,Q17371262,2019-06-30,,male,1967-02-28,,Roman Romulo portrait.jpg,Roman Romulo
Member of the House of Representatives of the Philippines,Josephine Sato,Q17371286,2019-06-30,,female,1954-04-29,,Congresswoman Josephine Ramirez-Sato 2017.jpg,Josephine Sato
Member of the House of Representatives of the Philippines,Jocelyn Sy-Limkaichong,Q17371298,2019-06-30,,female,,,,
Member of the House of Representatives of the Philippines,Teodorico Haresco Jr.,Q17371308,2019-06-30,,male,1970-08-12,,Haresco-t.jpg,Teodorico Haresco Jr.
Member of the House of Representatives of the Philippines,Carlos Isagani Zarate,Q18062098,2019-06-30,,male,1967-05-14,,Carlos Zarate in 2017.jpg,Carlos Isagani Zarate
Member of the House of Representatives of the Philippines,Mikey Arroyo,Q1858359,2019-06-30,,male,1969-04-26,,Mikey Macapagal-Arroyo.jpg,Mikey Arroyo
Member of the House of Representatives of the Philippines,Arnie Fuentebella,Q19957821,2019-06-30,,male,1976-01-29,,Rep. Arnulf Bryan Fuentebella (18th Congress PH).jpg,Arnulf Bryan Fuentebella
Member of the House of Representatives of the Philippines,Yedda Marie Romualdez,Q20582527,2019-06-30,,female,,,,
Member of the House of Representatives of the Philippines,Romulo Peña Jr.,Q21208908,2019-06-30,,male,1969-08-05,,,Kid Peña
Member of the House of Representatives of the Philippines,Vilma Santos,Q2197580,2019-06-30,,female,1953-11-03,,Governor Vilma Santos-Recto.jpg,Vilma Santos
Member of the House of Representatives of the Philippines,Edgar Chatto,Q2333506,2019-06-30,,male,1960-02-21,,Edgardo M. Chatto.jpg,Edgar Chatto
Member of the House of Representatives of the Philippines,Deogracias Savellano,Q2348352,2019-06-30,,male,1959-11-25,,,Deogracias Victor Savellano
Member of the House of Representatives of the Philippines,Ramon Nolasco,Q24206149,2019-06-30,,male,1949-07-21,,,Ramon Nolasco
Member of the House of Representatives of the Philippines,Pantaleon Alvarez,Q24239770,2019-06-30,,male,1958-01-10,,Pantaleon Alvarez.jpg,Pantaleon Alvarez
Member of the House of Representatives of the Philippines,Geraldine Roman,Q24250858,2019-06-30,,female,1967,,HoR Official Portrait Geraldine Roman.jpg,Geraldine Roman
Member of the House of Representatives of the Philippines,David C. Suarez,Q24572501,2019-06-30,,male,1977-01-25,,"David ""Jayjay"" C. Suarez.jpg",David C. Suarez
Member of the House of Representatives of the Philippines,Paolo Duterte,Q24851438,2019-06-30,,male,1975-03-24,,Paolo Duterte.jpg,Paolo Duterte
Member of the House of Representatives of the Philippines,Gabriel Bordado,Q25663342,2019-06-30,,male,1955-02-15,,Gabriel-bordado-jr.jpg,Gabriel Bordado
Member of the House of Representatives of the Philippines,Lito Atienza,Q2648928,2019-06-30,,male,1941-08-10,,"Rep. Lito Atienza, Jr (18th Congress PH).jpg",Lito Atienza
Member of the House of Representatives of the Philippines,Eddie Villanueva,Q2691827,2019-06-30,,male,1946-10-06,,Eddie Villanueva Official Portrait - 18th Congress.jpg,Eddie Villanueva
Member of the House of Representatives of the Philippines,Christopher de Venecia,Q26923890,2019-06-30,,male,1986-10-27,,,Christopher de Venecia
Member of the House of Representatives of the Philippines,Abraham Tolentino,Q330656,2019-06-30,,male,1964-02-23,,Abraham Tolentino (crop).jpg,Abraham Tolentino
Member of the House of Representatives of the Philippines,Bayani Fernando,Q3543566,2019-06-30,,male,1946-07-25,,Bayani Fernando.jpg,Bayani Fernando
Member of the House of Representatives of the Philippines,Joey Salceda,Q3550210,2019-06-30,,male,1961-10-26,,Joey Salceda of Albay.JPG,Joey Salceda
Member of the House of Representatives of the Philippines,Strike Revilla,Q3550636,2019-06-30,,male,1970-03-02,,Strike Revilla (18th Congress).jpg,Strike Revilla
Member of the House of Representatives of the Philippines,Loren Legarda,Q446799,2019-06-30,,female,1960-01-28,,Legarda 2008 small.jpg,Loren Legarda
Member of the House of Representatives of the Philippines,Munir Arbison,Q4666167,2019-06-30,,male,1957-11-12,,Rep. Abdulmunir Arbison (18th Congress PH).jpg,Abdulmunir Mundoc Arbison
Member of the House of Representatives of the Philippines,Alan Peter Cayetano,Q471883,2019-06-30,,male,1970-10-28,,Rep. Alan Peter Cayetano (18th Congress PH).jpg,Alan Peter Cayetano
Member of the House of Representatives of the Philippines,Alfred Vargas,Q4723556,2019-06-30,,male,1981-10-24,,Rep. Alfred Vargas (18th Congress PH).jpg,Alfred Vargas
Member of the House of Representatives of the Philippines,Conrado Estrella III,Q475303,2019-06-30,,male,1960-09-12,,,Conrado Estrella III
Member of the House of Representatives of the Philippines,Benny Abante,Q4889930,2019-06-30,,male,1951-07-15,,"Rep. Bienvenido Abante, Jr. (18th Congress PH).jpg",Benny Abante
Member of the House of Representatives of the Philippines,Bobby Pacquiao,Q4926376,2019-06-30,,male,1980-12-12,,Rep. Alberto Pacquiao (18th Congress PH).jpg,Bobby Pacquiao
Member of the House of Representatives of the Philippines,Corazon Nunez-Malanyaon,Q5169661,2019-06-30,,female,1949-08-22,,Benigno S. Aquino III greets Corazon Malanyaon (cropped).jpg,Corazon Nuñez Malanyaon
Member of the House of Representatives of the Philippines,Dan Fernandez,Q5219601,2019-06-30,,male,1958,,HoR Official Portrait Danilo Fernandez.jpg,Danilo Fernandez
Member of the House of Representatives of the Philippines,Edcel Lagman,Q5335744,2019-06-30,,male,1942-05-01,,Rep. Edcel Lagman (18th Congress PH).jpg,Edcel Lagman
Member of the House of Representatives of the Philippines,Eduardo Gullas,Q5340635,2019-06-30,,male,1930-10-13,,HoR Official Portrait Eduardo Gullas.jpg,Eduardo Gullas
Member of the House of Representatives of the Philippines,Eileen Ermita-Buhain,Q5349360,2019-06-30,,female,1969-05-12,,HoR Official Portrait Elenita Milagros Ermita-Buhain.jpg,Eileen Ermita-Buhain
Member of the House of Representatives of the Philippines,"Elias Bulut, Jr.",Q5360461,2019-06-30,,male,1970-05-15,,"Apayao Governor Elias Bulut, Jr (cropped).jpg",Elias Bulut Jr.
Member of the House of Representatives of the Philippines,Elisa Olga Kho,Q5361378,2019-06-30,,female,,,,Elisa Olga Kho
Member of the House of Representatives of the Philippines,"Elpidio Barzaga, Jr.",Q5367306,2019-06-30,,male,1950-03-25,,HoR Official Portrait Elpidio Barzaga Jr.jpg,Elpidio Barzaga Jr.
Member of the House of Representatives of the Philippines,Fredenil Castro,Q5496959,2019-06-30,,male,1951-04-27,,HoR Official Portrait Fredenil Castro - 18th Congress.jpg,Fredenil Castro
Member of the House of Representatives of the Philippines,Gerardo Espina Jr.,Q5550260,2019-06-30,,male,1970-08-07,,HoR Official Portrait Gerardo Espina Jr.jpg,Gerardo Espina Jr.
Member of the House of Representatives of the Philippines,Ansaruddin Alonto Adiong,Q568929,2019-06-30,,male,,,,Ansaruddin Alonto Adiong
Member of the House of Representatives of the Philippines,Francis Gerald A. Abaya,Q57067691,2019-06-30,,male,1975-09-15,,,Francis Gerald Abaya
Member of the House of Representatives of the Philippines,Rodrigo A. Abellanosa,Q59513272,2019-06-30,,male,1961-12-02,,HoR Official Portrait Rodrigo Abellanosa.jpg,Rodrigo Abellanosa
Member of the House of Representatives of the Philippines,Ma. Lourdes Acosta-Alba,Q59513375,2019-06-30,,female,,,,
Member of the House of Representatives of the Philippines,Alex Advincula,Q59513443,2019-06-30,,,,,,
Member of the House of Representatives of the Philippines,Benjamin C. Agarao Jr.,Q59514413,2019-06-30,,male,,,,
Member of the House of Representatives of the Philippines,Joel Mayo Z. Almario,Q59515093,2019-06-30,,male,,,,
Member of the House of Representatives of the Philippines,Marlyn B. Alonte,Q59515160,2019-06-30,,,,,,
Member of the House of Representatives of the Philippines,Franz Alvarez,Q59515481,2019-06-30,,male,,,,
Member of the House of Representatives of the Philippines,Isagani S. Amatong,Q59515565,2019-06-30,,male,1940-10-19,,,Isagani Amatong
Member of the House of Representatives of the Philippines,Isidro Ungab,Q6081048,2019-06-30,,male,1961-05-08,,Rep. Isidro Ungab (18th Congress PH).jpg,Isidro Ungab
Member of the House of Representatives of the Philippines,Janette Garin,Q6153693,2019-06-30,,female,1972-12-11,,HoR Official Portrait Janette Garin.jpg,Janette Garin
Member of the House of Representatives of the Philippines,Jesus Crispin Remulla,Q6188132,2019-06-30,,male,1961-03-31,,Rep. Jesus Crispin Remulla (18th Congress PH).jpg,Jesus Crispin Remulla
Member of the House of Representatives of the Philippines,Ramon V. Guico III,Q62390144,2019-06-30,,male,1975-03-19,,Rvgiii22.jpg,Ramon Guico III
Member of the House of Representatives of the Philippines,Jun Chipeco,Q6311441,2019-06-30,,male,1942-08-15,,HoR Official Portrait Joaquin Chipeco Jr.jpg,Jun Chipeco
Member of the House of Representatives of the Philippines,Lani Cayetano,Q6487031,2019-06-30,,female,1981-12-11,,Taguig Mayor Lani Cayetano (cropped).jpg,Lani Cayetano
Member of the House of Representatives of the Philippines,Cyrille Abueg-Zaldivar,Q66776945,2019-06-30,,,,,,
Member of the House of Representatives of the Philippines,Maria Fe Abunda,Q66776947,2019-06-30,,female,,,,
Member of the House of Representatives of the Philippines,Resurreccion Acop,Q66776948,2019-06-30,2021-05-28,female,1947-11,2021-05-28,,
Member of the House of Representatives of the Philippines,Gil A. Acosta,Q66776949,2019-06-30,,male,,,,Gil Acosta Jr.
Member of the House of Representatives of the Philippines,Tyrone Agabas,Q66776950,2019-06-30,,,,,,
Member of the House of Representatives of the Philippines,Michael Edgar Aglipay,Q66776952,2019-06-30,,male,,,,
Member of the House of Representatives of the Philippines,Antonio Albano,Q66776953,2019-06-30,,male,,,,Tonypet Albano
Member of the House of Representatives of the Philippines,Samantha Louise Vargas Alfonso,Q66776954,2019-06-30,,female,,,,
Member of the House of Representatives of the Philippines,Marissa Andaya,Q66776955,2019-06-30,2020-07-05,female,,2020-07-05,,
Member of the House of Representatives of the Philippines,Rommel Rico Angara,Q66776956,2019-06-30,,,,,,
Member of the House of Representatives of the Philippines,Ma. Lourdes Arroyo,Q66776958,2019-06-30,,female,,,,
Member of the House of Representatives of the Philippines,Leonardo Babasa Jr.,Q66776959,2019-06-30,,male,,,,
Member of the House of Representatives of the Philippines,Cristal Bagatsing,Q66776960,2019-06-30,,,,,,
Member of the House of Representatives of the Philippines,Naealla Rose Bainto-Aguinaldo,Q66776961,2019-06-30,,,,,,
Member of the House of Representatives of the Philippines,Yasser Alonto Balindong,Q66776962,2019-06-30,,,,,,
Member of the House of Representatives of the Philippines,Angelo Marcos Barba,Q66776964,2019-06-30,,male,,,,
Member of the House of Representatives of the Philippines,Julienne Baronda,Q66776965,2019-06-30,,,,,,
Member of the House of Representatives of the Philippines,Alfel Bascug,Q66776966,2019-06-30,,male,,,,Alfel Bascug
Member of the House of Representatives of the Philippines,Claudine Diana Bautista,Q66776967,2019-06-30,,,,,,
Member of the House of Representatives of the Philippines,Lorna Bautista-Bandigan,Q66776968,2019-06-30,,,,,,
Member of the House of Representatives of the Philippines,Jose Christopher Belmonte,Q66776969,2019-06-30,,,,,,
Member of the House of Representatives of the Philippines,Francisco Benitez,Q66776971,2019-06-30,,male,,,,
Member of the House of Representatives of the Philippines,Emmanuel Billones,Q66776973,2019-06-30,,,,,,
Member of the House of Representatives of the Philippines,Braeden John Biron,Q66776974,2019-06-30,,,,,,
Member of the House of Representatives of the Philippines,Lianda Bolilia,Q66776975,2019-06-30,,,,,,
Member of the House of Representatives of the Philippines,Juan Pablo Bondoc,Q66776976,2019-06-30,,male,,,,
Member of the House of Representatives of the Philippines,Arlene Brosas,Q66776979,2019-06-30,,female,,,,Arlene Brosas
Member of the House of Representatives of the Philippines,Jorge Antonio Bustos,Q66776980,2019-06-30,,male,,,,
Member of the House of Representatives of the Philippines,Argel Joseph Cabatbat,Q66776981,2019-06-30,,,,,,
Member of the House of Representatives of the Philippines,Manuel Cabochan III,Q66776982,2019-06-30,,,,,,
Member of the House of Representatives of the Philippines,Fernando Cabredo,Q66776984,2019-06-30,,,,,,
Member of the House of Representatives of the Philippines,Mercedes Cagas,Q66776985,2019-06-30,,female,,,,
Member of the House of Representatives of the Philippines,Peter John Calderon,Q66776986,2019-06-30,,male,1961-03-27,,HoR Official Portrait Peter John Calderon.jpg,Peter John Calderon
Member of the House of Representatives of the Philippines,Antonino Calixto,Q66776987,2019-06-30,,,,,,
Member of the House of Representatives of the Philippines,Wilfredo Caminero,Q66776988,2019-06-30,,male,1954-10-12,,HoR Official Portrait Wilfredo Caminero.jpg,Wilfredo Caminero
Member of the House of Representatives of the Philippines,Luis Campos Jr.,Q66776990,2019-06-30,,,,,,
Member of the House of Representatives of the Philippines,Sabiniano Canama,Q66776991,2019-06-30,,,,,,
Member of the House of Representatives of the Philippines,Rudy Caoagdan,Q66776992,2019-06-30,,,,,,
Member of the House of Representatives of the Philippines,Carl Nicolas Cari,Q66776993,2019-06-30,,male,,,,
Member of the House of Representatives of the Philippines,France Castro,Q66776994,2019-06-30,,female,1966,,,France Castro
Member of the House of Representatives of the Philippines,Arnold Celeste,Q66776995,2019-06-30,,,,,,
Member of the House of Representatives of the Philippines,Angelica Natasha Co,Q66776996,2019-06-30,,,,,,
Member of the House of Representatives of the Philippines,Elizaldy Co,Q66776997,2019-06-30,,,,,,
Member of the House of Representatives of the Philippines,Ma. Theresa Collantes,Q66776998,2019-06-30,,female,,,,
Member of the House of Representatives of the Philippines,Anthony Peter Crisologo,Q66776999,2019-06-30,,,,,,
Member of the House of Representatives of the Philippines,Leo Rafael Cueva,Q66777000,2019-06-30,,,,,,
Member of the House of Representatives of the Philippines,Eufemia Cullamat,Q66777002,2019-06-30,,female,1960-08-13,,,Eufemia Cullamat
Member of the House of Representatives of the Philippines,Sergio Dagooc,Q66777003,2019-06-30,,,,,,
Member of the House of Representatives of the Philippines,Manuel Jose Dalipe,Q66777004,2019-06-30,,male,,,,
Member of the House of Representatives of the Philippines,Maximo Dalog Jr.,Q66777005,2019-06-30,,,,,,
Member of the House of Representatives of the Philippines,Presley De Jesus,Q66777006,2019-06-30,,,,,,
Member of the House of Representatives of the Philippines,Lorenz Defensor,Q66777007,2019-06-30,,male,,,,
Member of the House of Representatives of the Philippines,Alfred Delos Santos,Q66777008,2019-06-30,,,,,,
Member of the House of Representatives of the Philippines,Cheryl Deloso-Montalla,Q66777009,2019-06-30,,female,,,,
Member of the House of Representatives of the Philippines,Mohamad Khalid Dimaporo,Q66777010,2019-06-30,,male,,,,
Member of the House of Representatives of the Philippines,Alan Dujali,Q66777011,2019-06-30,,,,,,
Member of the House of Representatives of the Philippines,"Faustino ""Inno"" Dy V",Q66777012,2019-06-30,,,,,,
Member of the House of Representatives of the Philippines,Ian Paul Dy,Q66777013,2019-06-30,,male,,,,
Member of the House of Representatives of the Philippines,Adriano Ebcas,Q66777015,2019-06-30,,,,,,
Member of the House of Representatives of the Philippines,Alan 1 Ecleo,Q66777016,2019-06-30,,male,,,,
Member of the House of Representatives of the Philippines,Sarah Jane Elago,Q66777017,2019-06-30,,female,1990-10-18,,HoR Official Portrait Sarah Jane Elago.jpg,Sarah Elago
Member of the House of Representatives of the Philippines,Edgar Erice,Q66777018,2019-06-30,,,,,,
Member of the House of Representatives of the Philippines,Sandra Eriguel,Q66777019,2019-06-30,,,,,,
Member of the House of Representatives of the Philippines,Evelina Escudero,Q66777021,2019-06-30,,,,,,
Member of the House of Representatives of the Philippines,Jumel Anthony Espino,Q66777022,2019-06-30,,,,,,
Member of the House of Representatives of the Philippines,Roger Mercado,Q12970094,2019-12-16,2021-10-13,male,,,,
Member of the Senate of the Philippines,Raul Roco,Q2184714,1992-06-30,2001-02-09,male,1941-10-26,2005-08-05,Raul Sagarbarria Roco.jpg,Raul Roco
Member of the Senate of the Philippines,Nikki Coseteng,Q3058915,1992-06-30,2001-06-30,female,1952-12-18,,,Nikki Coseteng
Member of the Senate of the Philippines,Blas Ople,Q517387,1992-06-30,2002-07-16,male,1927-02-03,2003-12-14,Blas Ople.jpg,Blas Ople
Member of the Senate of the Philippines,Francisco Tatad,Q555481,1992-06-30,2001-06-30,male,1939-10-04,,Senator Francisco Tatad.jpg,Francisco Tatad
Member of the Senate of the Philippines,Juan Ponce Enrile,Q145881,1995-06-30,2001-06-30,male,1924-02-14,,Senate President Juan Ponce Enrile.jpg,Juan Ponce Enrile
Member of the Senate of the Philippines,"Ramon Magsaysay, Jr.",Q1859989,1995-06-30,2007-06-30,male,1938-06-05,,US Navy 061027-M-0049M-001 attend a ceremony marking the completion of an engineering civil action project conducted by U.S. and Philippine Armed Forces.jpg,Ramon Magsaysay Jr.
Member of the Senate of the Philippines,Sergio Osmeña III,Q2139066,1995-06-30,2007-06-30,male,1943-12-13,,Sergio Osmeña III at the Senate.JPG,Serge Osmeña
Member of the Senate of the Philippines,Miriam Defensor Santiago,Q264252,1995-06-30,2001-06-30,female,1945-06-15,2016-09-29,Miriam Defensor Santiago.jpg,Miriam Defensor Santiago
Member of the Senate of the Philippines,Juan Flavier,Q471869,1995-06-30,2007-06-30,male,1935-06-23,2014-10-30,,Juan Flavier
Member of the Senate of the Philippines,Franklin Drilon,Q471871,1995-06-30,2007-06-30,male,1945-11-28,,Franklin drilon.jpg,Franklin Drilon
Member of the Senate of the Philippines,Teresa Aquino-Oreta,Q2084711,1998-06-30,2004-06-30,female,1944-06-28,2020-05-14,Teresa Aquino-Oreta - 2008 (cropped).jpg,Tessie Aquino-Oreta
Member of the Senate of the Philippines,Robert Jaworski,Q2403374,1998-06-30,2004-06-30,male,1946-03-08,,Robert Jaworski 2021 stamp of the Philippines.jpg,Robert Jaworski
Member of the Senate of the Philippines,"Aquilino Pimentel, Jr.",Q241545,1998-06-30,2010-06-30,male,1933-12-11,2019-10-20,Nene Pimentel cropped.jpg,Aquilino Pimentel Jr.
Member of the Senate of the Philippines,Robert Barbers,Q2533043,1998-06-30,2004-06-30,male,1944-01-19,2005-12-25,,Robert Barbers
Member of the Senate of the Philippines,Rodolfo Biazon,Q2573673,1998-06-30,2010-06-30,male,1935-04-14,,Rodolfo Biazon - PMA Homecoming 2019 (cropped).jpg,Rodolfo Biazon
Member of the Senate of the Philippines,Rene Cayetano,Q3720363,1998-06-30,2003-06-24,male,1934-12-12,2003-06-24,Compañero.jpg,Rene Cayetano
Member of the Senate of the Philippines,Loren Legarda,Q446799,1998-06-30,2004-06-30,female,1960-01-28,,Legarda 2008 small.jpg,Loren Legarda
Member of the Senate of the Philippines,John Henry Osmeña,Q473096,1998-06-30,2004-06-30,male,1935-01-17,2021-02-02,Jonh Henry Osmena.jpg,John Henry Osmeña
Member of the Senate of the Philippines,Edgardo Angara,Q1284303,2001-06-30,2013-06-30,male,1934-09-24,2018-05-13,Edgardo Angara picture.jpg,Edgardo Angara
Member of the Senate of the Philippines,Loi Estrada,Q2483874,2001-06-30,2007-06-30,female,1930-06-02,,Senate-Centennial-Dinner-20161006-010 (cropped).jpg,Loi Ejercito
Member of the Senate of the Philippines,Noli de Castro,Q338324,2001-06-30,2004-06-30,male,1949-07-06,,Vp Noli De Castro.jpg,Noli de Castro
Member of the Senate of the Philippines,Joker Arroyo,Q471899,2001-06-30,2013-06-30,male,1927-01-05,2015-10-05,,Joker Arroyo
Member of the Senate of the Philippines,Manny Villar,Q561797,2001-06-30,2013-06-30,male,1949-12-13,,Manny Villar T'nalak Festival 2009.jpg,Manny Villar
Member of the Senate of the Philippines,Mar Roxas,Q1396213,2004-06-30,2010-06-30,male,1957-05-13,,Mar Roxas 082014.jpg,Mar Roxas
Member of the Senate of the Philippines,Juan Ponce Enrile,Q145881,2004-06-30,2016-06-30,male,1924-02-14,,Senate President Juan Ponce Enrile.jpg,Juan Ponce Enrile
Member of the Senate of the Philippines,Richard Gordon,Q1612706,2004-06-30,2010-06-30,male,1945-08-05,,RJGred1.JPG,Dick Gordon (politician)
Member of the Senate of the Philippines,Lito Lapid,Q1898314,2004-06-30,2016-06-30,male,1955-10-25,,Lito Lapid.jpg,Lito Lapid
Member of the Senate of the Philippines,Miriam Defensor Santiago,Q264252,2004-06-30,2016-06-30,female,1945-06-15,2016-09-29,Miriam Defensor Santiago.jpg,Miriam Defensor Santiago
Member of the Senate of the Philippines,Jamby Madrigal,Q3547191,2004-06-30,2010-06-30,female,1958-04-26,,,Jamby Madrigal
Member of the Senate of the Philippines,Pia Cayetano,Q442998,2004-06-30,2016-06-30,female,1966-03-22,,PIA NEW PROFILE PIC 2.JPG,Pia Cayetano
